timestamp,symbol,week_key,action,state,price,center_price,layer_id,detail,kind,body_strike,lower_strike,upper_strike,width,dte,entry_cost,entry_debit,entry_friction_cost,gross_deployment,adjustments_this_week,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost
2025-04-01T20:00:00+00:00,SPX,2025-03-31,ABORT,ABORTED,5632.92,0.0,1,Aborted on trend-dominant week.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-04-01T20:00:00+00:00,SPX,2025-03-31,ABORT,ABORTED,5632.92,0.0,2,Aborted on trend-dominant week.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-04-01T20:00:00+00:00,SPX,2025-03-31,ABORT,ABORTED,5632.92,0.0,3,Aborted on trend-dominant week.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-04-01T20:00:00+00:00,SPX,2025-03-31,ABORT,ABORTED,5632.92,0.0,4,Aborted on trend-dominant week.,ADJUSTMENT,5600.0,5525.0,5675.0,75.0,,,,,,,23.8354,23.8914,7.2794,7.3914,0.056
2025-04-29T19:00:00+00:00,SPX,2025-04-28,ABORT,ABORTED,5561.66,0.0,5,Aborted on trend-dominant week.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-04-29T19:00:00+00:00,SPX,2025-04-28,ABORT,ABORTED,5561.66,0.0,6,Aborted on trend-dominant week.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-04-29T19:00:00+00:00,SPX,2025-04-28,ABORT,ABORTED,5561.66,0.0,7,Aborted on trend-dominant week.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-06T17:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5616.77,0.0,8,Aborted on trend-dominant week.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-06T17:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5616.77,0.0,9,Aborted on trend-dominant week.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-06T17:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5616.77,0.0,10,Aborted on trend-dominant week.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-06T17:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5616.77,0.0,11,Aborted on trend-dominant week.,ADJUSTMENT,5625.0,5550.0,5700.0,75.0,,,,,,,25.7327,25.7887,9.1767,9.2887,0.056
2025-05-19T16:30:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5950.55,0.0,12,Aborted on trend-dominant week.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-19T16:30:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5950.55,0.0,13,Aborted on trend-dominant week.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-19T16:30:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5950.55,0.0,14,Aborted on trend-dominant week.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-19T16:30:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5950.55,0.0,15,Aborted on trend-dominant week.,ADJUSTMENT,5940.0,5865.0,6015.0,75.0,,,,,,,25.4429,25.4989,8.8869,8.9989,0.056
2025-05-30T19:00:00+00:00,SPX,2025-05-26,EXIT_WEEK,EXITED,5905.22,0.0,16,Forced weekly exit window reached.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-30T19:00:00+00:00,SPX,2025-05-26,EXIT_WEEK,EXITED,5905.22,0.0,17,Forced weekly exit window reached.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-30T19:00:00+00:00,SPX,2025-05-26,EXIT_WEEK,EXITED,5905.22,0.0,18,Forced weekly exit window reached.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-05-30T19:00:00+00:00,SPX,2025-05-26,EXIT_WEEK,EXITED,5905.22,0.0,19,Forced weekly exit window reached.,ADJUSTMENT,5895.0,5820.0,5970.0,75.0,,,,,,,34.4938,34.5498,17.9378,18.0498,0.056
2025-06-06T13:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5998.73,0.0,20,Aborted on trend-dominant week.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-06T13:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5998.73,0.0,21,Aborted on trend-dominant week.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-06T13:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5998.73,0.0,22,Aborted on trend-dominant week.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-06T13:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5998.73,0.0,23,Aborted on trend-dominant week.,ADJUSTMENT,5905.0,5830.0,5980.0,75.0,,,,,,,0.4053,0.4613,-16.1507,-16.0387,0.056
2025-06-13T19:00:00+00:00,SPX,2025-06-09,EXIT_WEEK,EXITED,5976.27,0.0,24,Forced weekly exit window reached.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-13T19:00:00+00:00,SPX,2025-06-09,EXIT_WEEK,EXITED,5976.27,0.0,25,Forced weekly exit window reached.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-13T19:00:00+00:00,SPX,2025-06-09,EXIT_WEEK,EXITED,5976.27,0.0,26,Forced weekly exit window reached.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-13T19:00:00+00:00,SPX,2025-06-09,EXIT_WEEK,EXITED,5976.27,0.0,27,Forced weekly exit window reached.,ADJUSTMENT,6010.0,5935.0,6085.0,75.0,,,,,,,33.4637,33.5197,16.9077,17.0197,0.056
2025-06-20T19:00:00+00:00,SPX,2025-06-16,EXIT_WEEK,EXITED,5960.89,0.0,28,Forced weekly exit window reached.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-20T19:00:00+00:00,SPX,2025-06-16,EXIT_WEEK,EXITED,5960.89,0.0,29,Forced weekly exit window reached.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-20T19:00:00+00:00,SPX,2025-06-16,EXIT_WEEK,EXITED,5960.89,0.0,30,Forced weekly exit window reached.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-20T19:00:00+00:00,SPX,2025-06-16,EXIT_WEEK,EXITED,5960.89,0.0,31,Forced weekly exit window reached.,ADJUSTMENT,6050.0,5975.0,6125.0,75.0,,,,,,,0.586,0.642,-15.97,-15.858,0.056
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,32,Aborted on trend-dominant week.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,33,Aborted on trend-dominant week.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,34,Aborted on trend-dominant week.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,35,Aborted on trend-dominant week.,ADJUSTMENT,6000.0,5925.0,6075.0,75.0,,,,,,,22.656,22.712,6.1,6.212,0.056
2025-07-02T15:00:00+00:00,SPX,2025-06-30,ABORT,ABORTED,6212.27,0.0,36,Aborted on trend-dominant week.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-07-02T15:00:00+00:00,SPX,2025-06-30,ABORT,ABORTED,6212.27,0.0,37,Aborted on trend-dominant week.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-07-02T15:00:00+00:00,SPX,2025-06-30,ABORT,ABORTED,6212.27,0.0,38,Aborted on trend-dominant week.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-07-02T15:00:00+00:00,SPX,2025-06-30,ABORT,ABORTED,6212.27,0.0,39,Aborted on trend-dominant week.,ADJUSTMENT,6185.0,6110.0,6260.0,75.0,,,,,,,28.7398,28.7958,12.1838,12.2958,0.056
2025-07-11T19:00:00+00:00,SPX,2025-07-07,EXIT_WEEK,EXITED,6259.58,0.0,40,Forced weekly exit window reached.,INITIAL,-75.0,-150.0,0.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-07-11T19:00:00+00:00,SPX,2025-07-07,EXIT_WEEK,EXITED,6259.58,0.0,41,Forced weekly exit window reached.,INITIAL,0.0,-75.0,75.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
2025-07-11T19:00:00+00:00,SPX,2025-07-07,EXIT_WEEK,EXITED,6259.58,0.0,42,Forced weekly exit window reached.,INITIAL,75.0,0.0,150.0,75.0,,,,,,,0.0,0.0,-16.556,-16.5,0.056
