timestamp,symbol,week_key,action,state,price,center_price,layer_id,detail,kind,body_strike,lower_strike,upper_strike,width,dte,entry_cost,entry_debit,entry_friction_cost,gross_deployment,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,adjustments_this_week
2025-05-06T15:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5635.67,0.0,1,Aborted on trend-dominant week.,INITIAL,-50.0,-100.0,0.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-06T15:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5635.67,0.0,2,Aborted on trend-dominant week.,INITIAL,0.0,-50.0,50.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-06T15:30:00+00:00,SPX,2025-05-05,ABORT,ABORTED,5635.67,0.0,3,Aborted on trend-dominant week.,INITIAL,50.0,0.0,100.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,4,Aborted on trend-dominant week.,INITIAL,-50.0,-100.0,0.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,5,Aborted on trend-dominant week.,INITIAL,0.0,-50.0,50.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,6,Aborted on trend-dominant week.,INITIAL,50.0,0.0,100.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-19T20:00:00+00:00,SPX,2025-05-19,ABORT,ABORTED,5964.16,0.0,7,Aborted on trend-dominant week.,ADJUSTMENT,5955.0,5905.0,6005.0,50.0,,,,,,16.7272,16.7832,5.6712,5.7832,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,8,Aborted on trend-dominant week.,INITIAL,-50.0,-100.0,0.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,9,Aborted on trend-dominant week.,INITIAL,0.0,-50.0,50.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,10,Aborted on trend-dominant week.,INITIAL,50.0,0.0,100.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-05-29T17:30:00+00:00,SPX,2025-05-26,ABORT,ABORTED,5905.35,0.0,11,Aborted on trend-dominant week.,ADJUSTMENT,5900.0,5850.0,5950.0,50.0,,,,,,21.0226,21.0786,9.9666,10.0786,0.056,
2025-06-02T14:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5903.14,0.0,12,Aborted on trend-dominant week.,INITIAL,-50.0,-100.0,0.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-02T14:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5903.14,0.0,13,Aborted on trend-dominant week.,INITIAL,0.0,-50.0,50.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-02T14:30:00+00:00,SPX,2025-06-02,ABORT,ABORTED,5903.14,0.0,14,Aborted on trend-dominant week.,INITIAL,50.0,0.0,100.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-11T14:30:00+00:00,SPX,2025-06-09,ABORT,ABORTED,6056.74,0.0,15,Aborted on trend-dominant week.,INITIAL,-50.0,-100.0,0.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-11T14:30:00+00:00,SPX,2025-06-09,ABORT,ABORTED,6056.74,0.0,16,Aborted on trend-dominant week.,INITIAL,0.0,-50.0,50.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-11T14:30:00+00:00,SPX,2025-06-09,ABORT,ABORTED,6056.74,0.0,17,Aborted on trend-dominant week.,INITIAL,50.0,0.0,100.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-11T14:30:00+00:00,SPX,2025-06-09,ABORT,ABORTED,6056.74,0.0,18,Aborted on trend-dominant week.,ADJUSTMENT,6015.0,5965.0,6065.0,50.0,,,,,,16.3861,16.4421,5.3301,5.4421,0.056,
2025-06-17T19:00:00+00:00,SPX,2025-06-16,ABORT,ABORTED,5982.73,0.0,19,Aborted on trend-dominant week.,INITIAL,-50.0,-100.0,0.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-17T19:00:00+00:00,SPX,2025-06-16,ABORT,ABORTED,5982.73,0.0,20,Aborted on trend-dominant week.,INITIAL,0.0,-50.0,50.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-17T19:00:00+00:00,SPX,2025-06-16,ABORT,ABORTED,5982.73,0.0,21,Aborted on trend-dominant week.,INITIAL,50.0,0.0,100.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-17T19:00:00+00:00,SPX,2025-06-16,ABORT,ABORTED,5982.73,0.0,22,Aborted on trend-dominant week.,ADJUSTMENT,6050.0,6000.0,6100.0,50.0,,,,,,0.0731,0.1291,-10.9829,-10.8709,0.056,
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,23,Aborted on trend-dominant week.,INITIAL,-50.0,-100.0,0.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,24,Aborted on trend-dominant week.,INITIAL,0.0,-50.0,50.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,25,Aborted on trend-dominant week.,INITIAL,50.0,0.0,100.0,50.0,,,,,,0.0,0.0,-11.056,-11.0,0.056,
2025-06-24T13:30:00+00:00,SPX,2025-06-23,ABORT,ABORTED,6068.27,0.0,26,Aborted on trend-dominant week.,ADJUSTMENT,6000.0,5950.0,6050.0,50.0,,,,,,0.0267,0.0827,-11.0293,-10.9173,0.056,
